Unnamed: 0,subject,date,region,eid,fiber,added,BNC ,path
396,ZFM-03059,2021-10-08,Region1G,7f3b9633-851a-47e5-b7f8-c92bbbb01cc5,probe01,,,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-03059/2021-10-08/001/raw_photometry_data/raw_photometry.csv
556,ZFM-03061,2021-10-08,Region6G,4e622a26-418d-4384-b354-64d453959365,probe05,,,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-03061/2021-10-08/001/raw_photometry_data/raw_photometry.csv
168,ZFM-03059,2021-10-09,Region1G,f6d846da-6a63-4c5a-9d32-f572ef565e4f,probe01,,,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-03059/2021-10-09/002/raw_photometry_data/raw_photometry.csv
651,ZFM-03061,2021-10-11,Region4G,a0ceb181-addd-44a2-b0d3-7e5dc1789d54,probe04,,,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-03061/2021-10-11/002/raw_photometry_data/raw_photometry.csv
666,ZFM-03059,2021-10-11,Region1G,8e90ac76-47c7-441b-b370-204a8002abd8,probe01,,,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-03059/2021-10-11/002/raw_photometry_data/raw_photometry.csv
668,ZFM-03065,2021-10-11,Region1G,f9f5b2f5-0666-4e16-8121-0e523f4000a4,probe03,,,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-03065/2021-10-11/001/raw_photometry_data/raw_photometry.csv
712,ZFM-03062,2021-10-11,Region4G,eabbc0e9-2c4d-4c44-a557-58c4277f6c66,probe02,,,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-03062/2021-10-11/002/raw_photometry_data/raw_photometry.csv
745,ZFM-03061,2021-10-11,Region6G,a0ceb181-addd-44a2-b0d3-7e5dc1789d54,probe05,,,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-03061/2021-10-11/002/raw_photometry_data/raw_photometry.csv
26,ZFM-03059,2021-10-12,Region1G,b2f1186e-8c04-46c9-b4a7-e5e9785ff0ca,probe01,,,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-03059/2021-10-12/001/raw_photometry_data/raw_photometry.csv
183,ZFM-03062,2021-10-12,Region4G,3bb2a363-6931-4cb8-bd1f-cf87161e834a,probe02,,,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-03062/2021-10-12/001/raw_photometry_data/raw_photometry.csv
219,ZFM-03061,2021-10-12,Region4G,5ca239fe-e7aa-4a90-920c-bb54e6612ba4,probe04,,,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-03061/2021-10-12/002/raw_photometry_data/raw_photometry.csv
515,ZFM-03061,2021-10-12,Region6G,5ca239fe-e7aa-4a90-920c-bb54e6612ba4,probe05,,,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-03061/2021-10-12/002/raw_photometry_data/raw_photometry.csv
110,ZFM-03062,2021-10-13,Region4G,3213b233-37c7-4208-b411-0147fd8e3935,probe02,,,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-03062/2021-10-13/005/raw_photometry_data/raw_photometry.csv
648,ZFM-03061,2021-10-13,Region4G,4df96f43-0f30-41dd-a166-b556da3db050,probe04,,,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-03061/2021-10-13/003/raw_photometry_data/raw_photometry.csv
749,ZFM-03059,2021-10-13,Region1G,42860da1-2565-4339-aa76-978d0314642a,probe01,,,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-03059/2021-10-13/001/raw_photometry_data/raw_photometry.csv
874,ZFM-03061,2021-10-13,Region6G,4df96f43-0f30-41dd-a166-b556da3db050,probe05,,,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-03061/2021-10-13/003/raw_photometry_data/raw_photometry.csv
43,ZFM-03062,2021-10-14,Region4G,7b45b0f5-b116-4084-89c9-b53968ed8544,probe02,,,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-03062/2021-10-14/002/raw_photometry_data/raw_photometry.csv
66,ZFM-03059,2021-10-14,Region1G,56e88910-7f1c-4d65-b720-85c9a770d6aa,probe01,,,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-03059/2021-10-14/001/raw_photometry_data/raw_photometry.csv
272,ZFM-03061,2021-10-14,Region4G,9aac585c-4d5c-42d1-acac-0d9ab0ff4a9a,probe04,,,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-03061/2021-10-14/002/raw_photometry_data/raw_photometry.csv
588,ZFM-03061,2021-10-14,Region6G,9aac585c-4d5c-42d1-acac-0d9ab0ff4a9a,probe05,,,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-03061/2021-10-14/002/raw_photometry_data/raw_photometry.csv
22,ZFM-03061,2021-10-15,Region6G,af95e228-7c1c-4dfb-b006-2ee5de75945a,probe05,,,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-03061/2021-10-15/004/raw_photometry_data/raw_photometry.csv
644,ZFM-03061,2021-10-15,Region4G,af95e228-7c1c-4dfb-b006-2ee5de75945a,probe04,,,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-03061/2021-10-15/004/raw_photometry_data/raw_photometry.csv
682,ZFM-03062,2021-10-15,Region4G,165551a2-11f6-445c-b16f-db6faa319bb6,probe02,,,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-03062/2021-10-15/004/raw_photometry_data/raw_photometry.csv
830,ZFM-03059,2021-10-15,Region1G,934798fb-006b-4cd4-a546-1b896aa4c212,probe01,,,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-03059/2021-10-15/001/raw_photometry_data/raw_photometry.csv
87,ZFM-03062,2021-10-19,Region4G,2a0e87d4-7832-48a4-8cbc-690558a96773,probe02,,,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-03062/2021-10-19/001/raw_photometry_data/raw_photometry.csv
355,ZFM-03061,2021-10-19,Region6G,9c06e82c-ca97-4cb6-9653-cc4dee3956a3,probe05,,,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-03061/2021-10-19/001/raw_photometry_data/raw_photometry.csv
783,ZFM-03061,2021-10-19,Region4G,9c06e82c-ca97-4cb6-9653-cc4dee3956a3,probe04,,,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-03061/2021-10-19/001/raw_photometry_data/raw_photometry.csv
156,ZFM-03061,2021-10-20,Region6G,db67e1db-7f5d-4095-b25c-f19a844f8b14,probe05,,,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-03061/2021-10-20/003/raw_photometry_data/raw_photometry.csv
266,ZFM-03062,2021-10-20,Region4G,89cc1df7-b043-4f94-804d-35b5d004fce0,probe02,,,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-03062/2021-10-20/001/raw_photometry_data/raw_photometry.csv
609,ZFM-03059,2021-10-20,Region1G,5c5a5525-cde9-41bc-95b9-90a3a0c7bce3,probe01,,,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-03059/2021-10-20/002/raw_photometry_data/raw_photometry.csv
770,ZFM-03061,2021-10-20,Region4G,db67e1db-7f5d-4095-b25c-f19a844f8b14,probe04,,,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-03061/2021-10-20/003/raw_photometry_data/raw_photometry.csv
30,ZFM-03062,2021-10-21,Region4G,9bb84712-7236-413d-8899-1a1cba80ff73,probe02,,,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-03062/2021-10-21/001/raw_photometry_data/raw_photometry.csv
384,ZFM-03061,2021-10-21,Region6G,d7962d31-9e15-453c-8459-56926781234c,probe05,,,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-03061/2021-10-21/001/raw_photometry_data/raw_photometry.csv
422,ZFM-03061,2021-10-21,Region4G,d7962d31-9e15-453c-8459-56926781234c,probe04,,,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-03061/2021-10-21/001/raw_photometry_data/raw_photometry.csv
599,ZFM-03059,2021-10-21,Region1G,94e1f61f-57e2-4792-a901-d0baa7096b87,probe01,,,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-03059/2021-10-21/001/raw_photometry_data/raw_photometry.csv
33,ZFM-03062,2021-10-22,Region4G,d3f588fc-fe29-499f-b347-3be9bc24a60f,probe02,,,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-03062/2021-10-22/001/raw_photometry_data/raw_photometry.csv
259,ZFM-03061,2021-10-22,Region4G,ec99a9cb-0920-482f-92dd-2d508e3db62b,probe04,,,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-03061/2021-10-22/004/raw_photometry_data/raw_photometry.csv
559,ZFM-03059,2021-10-22,Region1G,075a551f-ae82-4b9a-b659-fe94b638b7aa,probe01,,,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-03059/2021-10-22/001/raw_photometry_data/raw_photometry.csv
780,ZFM-03061,2021-10-22,Region6G,ec99a9cb-0920-482f-92dd-2d508e3db62b,probe05,,,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-03061/2021-10-22/004/raw_photometry_data/raw_photometry.csv
91,ZFM-03059,2021-10-25,Region1G,f8f1854d-9056-4f42-80b4-1af6443d81cf,probe01,,,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-03059/2021-10-25/001/raw_photometry_data/raw_photometry.csv
260,ZFM-03062,2021-10-25,Region4G,a61e44a9-c38a-487a-b0e6-fc3905597356,probe02,,,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-03062/2021-10-25/001/raw_photometry_data/raw_photometry.csv
417,ZFM-03061,2021-10-25,Region4G,0969bacf-a7da-4d1b-9911-39cc47b424c9,probe04,,,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-03061/2021-10-25/001/raw_photometry_data/raw_photometry.csv
868,ZFM-03061,2021-10-25,Region6G,0969bacf-a7da-4d1b-9911-39cc47b424c9,probe05,,,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-03061/2021-10-25/001/raw_photometry_data/raw_photometry.csv
278,ZFM-03061,2021-10-26,Region4G,d97aa626-72aa-4bb6-8a83-af8e2ce5fa8f,probe05,,,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-03061/2021-10-26/001/raw_photometry_data/raw_photometry.csv
,ZFM-03061,2021-10-26,Region1G,d97aa626-72aa-4bb6-8a83-af8e2ce5fa8f,probe04,new,,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-03061/2021-10-26/001/raw_photometry_data/raw_photometry.csv
298,ZFM-03062,2021-10-26,Region4G,4b391d5d-238d-4f1c-afaf-68e04b8a012b,probe02,,,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-03062/2021-10-26/002/raw_photometry_data/raw_photometry.csv
394,ZFM-03061,2021-10-26,Region6G,d97aa626-72aa-4bb6-8a83-af8e2ce5fa8f,,no,,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-03061/2021-10-26/001/raw_photometry_data/raw_photometry.csv
447,ZFM-03059,2021-10-26,Region1G,3cafedfc-b78b-48ba-9bce-0402b71bbe90,probe01,,,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-03059/2021-10-26/001/raw_photometry_data/raw_photometry.csv
45,ZFM-03059,2021-10-27,Region1G,2c34d9fb-4556-4740-9a29-1e419544bb72,probe01,,,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-03059/2021-10-27/001/raw_photometry_data/raw_photometry.csv
94,ZFM-03061,2021-10-27,Region6G,9bd4a155-c529-4ad9-b719-36b866b30ee4,,no,,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-03061/2021-10-27/002/raw_photometry_data/raw_photometry.csv
400,ZFM-03062,2021-10-27,Region4G,5551bebd-5777-480d-aa25-d46cf4d2292d,probe02,,,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-03062/2021-10-27/002/raw_photometry_data/raw_photometry.csv
610,ZFM-03061,2021-10-27,Region4G,9bd4a155-c529-4ad9-b719-36b866b30ee4,probe05,,,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-03061/2021-10-27/002/raw_photometry_data/raw_photometry.csv
,ZFM-03061,2021-10-27,Region1G,9bd4a155-c529-4ad9-b719-36b866b30ee4,probe04,,,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-03061/2021-10-27/002/raw_photometry_data/raw_photometry.csv
221,ZFM-03061,2021-10-28,Region6G,8dcdea72-afb1-4e3b-9e2e-0424a795adf2,,no,,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-03061/2021-10-28/001/raw_photometry_data/raw_photometry.csv
310,ZFM-03062,2021-10-28,Region4G,2dffbfb5-3002-4539-b13a-dd4cd50149a0,,no,,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-03062/2021-10-28/001/raw_photometry_data/raw_photometry.csv
,ZFM-03062,2021-10-28,Region6G,2dffbfb5-3002-4539-b13a-dd4cd50149a0,probe02,,,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-03062/2021-10-28/001/raw_photometry_data/raw_photometry.csv
,ZFM-03061,2021-10-28,Region1G,2dffbfb5-3002-4539-b13a-dd4cd50149a0,probe04,,,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-03061/2021-10-28/001/raw_photometry_data/raw_photometry.csv
440,ZFM-03061,2021-10-28,Region4G,8dcdea72-afb1-4e3b-9e2e-0424a795adf2,probe05,,,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-03061/2021-10-28/001/raw_photometry_data/raw_photometry.csv
742,ZFM-03059,2021-10-28,Region1G,f3da93ab-d90b-45b2-b818-2cea6df53983,probe01,,,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-03059/2021-10-28/001/raw_photometry_data/raw_photometry.csv
102,ZFM-03062,2021-10-29,Region4G,6714d921-e53c-42c9-8950-3a36a5cca2fd,probe02,,,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-03062/2021-10-29/001/raw_photometry_data/raw_photometry.csv
237,ZFM-03061,2021-10-29,Region4G,49d39c6a-11cc-4fd3-99c5-c612849bfa3b,probe05,doubt,,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-03061/2021-10-29/004/raw_photometry_data/raw_photometry.csv
619,ZFM-03059,2021-10-29,Region1G,086d3b97-a2b9-4df9-a29f-9eee1ea4fb51,probe01,,,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-03059/2021-10-29/002/raw_photometry_data/raw_photometry.csv
832,ZFM-03061,2021-10-29,Region6G,49d39c6a-11cc-4fd3-99c5-c612849bfa3b,,no?,,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-03061/2021-10-29/004/raw_photometry_data/raw_photometry.csv
,ZFM-03061,2021-10-29,Region1G,49d39c6a-11cc-4fd3-99c5-c612849bfa3b,probe04,doubt,,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-03061/2021-10-29/004/raw_photometry_data/raw_photometry.csv
52,ZFM-03061,2021-11-03,Region6G,c8a880e2-4657-4945-9ec8-f2643cceeff9,,no?,,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-03061/2021-11-03/005/raw_photometry_data/raw_photometry.csv
850,ZFM-03061,2021-11-03,Region4G,c8a880e2-4657-4945-9ec8-f2643cceeff9,probe05,doubt,,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-03061/2021-11-03/005/raw_photometry_data/raw_photometry.csv
,ZFM-03061,2021-11-03,Region1G,c8a880e2-4657-4945-9ec8-f2643cceeff9,probe04,doubt,,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-03061/2021-11-03/005/raw_photometry_data/raw_photometry.csv
493,ZFM-03059,2021-11-05,Region1G,83d09945-8060-48e5-97a4-f86b3762591d,probe01,,,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-03059/2021-11-05/001/raw_photometry_data/raw_photometry.csv
184,ZFM-03450,2021-11-06,Region1G,706049c7-8d9b-4e8f-8f0f-809ea910e1b0,probe08,,,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-03450/2021-11-06/001/raw_photometry_data/raw_photometry.csv
248,ZFM-03447,2021-11-06,Region1G,8656db14-e23c-41a6-af0e-1d5918ac3727,probe06,,,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-03447/2021-11-06/001/raw_photometry_data/raw_photometry.csv
477,ZFM-03448,2021-11-06,Region1G,9fa78eec-5b00-4050-b83c-059b89f7e46d,probe07,,,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-03448/2021-11-06/002/raw_photometry_data/raw_photometry.csv
490,ZFM-03450,2021-11-06,Region4G,706049c7-8d9b-4e8f-8f0f-809ea910e1b0,probe09,,,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-03450/2021-11-06/001/raw_photometry_data/raw_photometry.csv
,ZFM-03059,2021-11-06,Region1G,,probe01,no session/no photometry,,
,ZFM-03062,2021-11-06,Region4G,,probe02,no session/no photometry,,
,ZFM-03061,2021-11-06,Region1G,,probe04,no session/no photometry,,
,ZFM-03061,2021-11-06,Region4G,,probe05,no session/no photometry,,
295,ZFM-03448,2021-11-08,Region4G,6353fc85-434d-4fa6-8154-7d376106e455,probe07,,,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-03448/2021-11-08/001/raw_photometry_data/raw_photometry.csv
367,ZFM-03450,2021-11-08,Region6G,b33dbb1d-d484-4893-8c23-b276da55aee4,,,,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-03450/2021-11-08/001/raw_photometry_data/raw_photometry.csv
393,ZFM-03450,2021-11-08,Region4G,b33dbb1d-d484-4893-8c23-b276da55aee4,,,,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-03450/2021-11-08/001/raw_photometry_data/raw_photometry.csv
803,ZFM-03447,2021-11-08,Region4G,8475d56f-1f95-413b-adb2-144c117ef92f,probe06,,,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-03447/2021-11-08/001/raw_photometry_data/raw_photometry.csv
227,ZFM-03450,2021-11-10,Region4G,b8ecc27a-f37b-4ee0-9081-1bf3afe9626d,,,,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-03450/2021-11-10/001/raw_photometry_data/raw_photometry.csv
594,ZFM-03447,2021-11-10,Region4G,f6271673-7bee-4d47-b5bf-cb2c5f3ca869,probe06,,,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-03447/2021-11-10/002/raw_photometry_data/raw_photometry.csv
507,ZFM-03450,2021-11-11,Region1G,409ee2ac-11ca-41a7-93fa-b5ac44e049f8,,,,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-03450/2021-11-11/002/raw_photometry_data/raw_photometry.csv
511,ZFM-03450,2021-11-11,Region6G,409ee2ac-11ca-41a7-93fa-b5ac44e049f8,,,,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-03450/2021-11-11/002/raw_photometry_data/raw_photometry.csv
679,ZFM-03447,2021-11-11,Region4G,350e9ddf-a0f7-4ff8-b1d9-00f1ee8640d9,probe06,,,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-03447/2021-11-11/001/raw_photometry_data/raw_photometry.csv
34,ZFM-03450,2021-11-18,Region4G,1b54177a-d6d2-41e5-867b-ee9a63f6d5a7,,,,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-03450/2021-11-18/002/raw_photometry_data/raw_photometry.csv
312,ZFM-03447,2021-11-18,Region4G,fc004b9a-3e07-4778-96d0-71d15a5f101d,probe06,,,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-03447/2021-11-18/001/raw_photometry_data/raw_photometry.csv
691,ZFM-03450,2021-11-18,Region1G,1b54177a-d6d2-41e5-867b-ee9a63f6d5a7,,,,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-03450/2021-11-18/002/raw_photometry_data/raw_photometry.csv
284,ZFM-03448,2021-11-19,Region1G,bf0bc61a-d0d4-4e30-9268-9f1c8de29952,probe07,,,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-03448/2021-11-19/003/raw_photometry_data/raw_photometry.csv
416,ZFM-03450,2021-11-19,Region4G,0717df63-aa43-479b-aa59-202e10f30e3f,,,,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-03450/2021-11-19/001/raw_photometry_data/raw_photometry.csv
498,ZFM-03450,2021-11-19,Region1G,0717df63-aa43-479b-aa59-202e10f30e3f,,,,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-03450/2021-11-19/001/raw_photometry_data/raw_photometry.csv
49,ZFM-03448,2021-11-20,Region4G,8fbdb816-4cb7-4cb6-a83d-a403c40c865b,probe07,,,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-03448/2021-11-20/002/raw_photometry_data/raw_photometry.csv
326,ZFM-03450,2021-11-20,Region4G,bdfdec12-fa65-4cca-ab1f-c6f8c94ec204,,,,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-03450/2021-11-20/001/raw_photometry_data/raw_photometry.csv
